116,boru,0.413
116,darbe,0.331
116,önlem,0.397
117,rüzgâr,0.809
118,ayak,0.468
118,köprü,0.372
119,tank,0.53
120,perde,0.46
121,kapasite,0.368
121,moment,0.391
121,tabla,0.4
122,ağ,0.347
122,ağın,0.244
122,ha,0.244
122,yatırım,0.244
122,şehiriçi,0.244
123,kazık,0.433
123,yanal,0.327
124,kapasite,0.368
124,moment,0.391
124,tabla,0.4
125,boşluk,0.41
125,deprem,0.305
125,döşeme,0.521
126,heyelân,0.695
127,doygun,0.644
128,birleşim,0.579
128,ötelemek,0.344
129,depolamak,0.296
129,tesis,0.514
130,burmak,0.436
130,düzen,0.338
131,batmak,0.314
131,sayısal,0.292
131,sıçramak,0.314
131,türbülans,0.275
132,bina,0.416
132,hasargörebilirlik,0.393
133,modal,0.466
133,parametre,0.32
134,agrega,0.443
134,kompaksiyon,0.272
135,dere,0.339
135,taşkın,0.546
136,yatak,0.405
136,ölçüm,0.45
137,birleşim,0.309
137,devirmek,0.462
137,kesmek,0.329
138,boşalmak,0.452
138,pdd,0.548
139,araç,0.422
139,ağır,0.338
140,can,0.359
140,kural,0.467
141,bazaltik,0.386
142,akıskanlastırıcı,0.38
142,katkı,0.344
143,mm,0.449
143,silindir,0.299
144,beton,0.431
144,kabugu,0.349
145,atık,0.493
145,tekstil,0.516
146,gelistirilen,0.235
146,gelistirilmistir,0.253
146,ysa,0.295
147,asamasında,0.345
147,yol,0.25
148,kül,0.341
148,uçmak,0.349
149,agrega,0.236
149,blok,0.317
149,tüf,0.252
150,beton,0.311
150,kül,0.288
150,uçmak,0.294
151,kür,0.405
151,numune,0.281
151,yaş,0.314
152,mermer,0.326
152,sanat,0.39
153,mermer,0.43
154,ysa,0.358
155,travers,0.748
156,frp,0.436
157,aktarım,0.305
157,ankrajların,0.458
158,harç,0.39
158,polietilen,0.381
159,deprem,0.192
159,fay,0.178
159,silt,0.198
159,sıvı,0.357
159,yük,0.183
160,kabuk,0.594
160,pirinç,0.594
161,beton,0.402
161,öngerilmeli,0.47
162,beton,0.238
162,yol,0.439
162,ülke,0.371
163,hesap,0.461
164,fay,0.332
164,sıvılagma,0.298
165,burmak,0.231
165,deprem,0.237
165,sönümlemek,0.318
165,viskoz,0.231
166,agrega,0.263
166,beto,0.231
166,bilesimindeki,0.302
166,miktar,0.333
167,girişim,0.403
167,su,0.345
167,tuz,0.335
168,conta,0.462
168,ray,0.619
169,bt,0.386
169,mip,0.257
169,yöntem,0.241
170,yalıtım,0.581
171,basınç,0.25
171,beto,0.442
171,dayanım,0.302
172,atık,0.562
172,malzeme,0.378
173,mermer,0.653
173,uşak,0.488
174,kazı,0.668
175,kat,0.599
175,yumuşak,0.459
176,beton,0.282
176,gazbeton,0.356
177,etüt,0.498
177,zemin,0.388
178,faz,0.348
178,reçine,0.348
178,vinilester,0.282
179,cüruf,0.241
179,numune,0.251
179,ses,0.252
179,ultrasonik,0.288
179,yüksek,0.256
180,bina,0.29
180,taban,0.339
180,yalıtım,0.4
181,arazi,0.448
181,nokta,0.471
182,bas,0.268
182,boru,0.403
182,hat,0.374
183,deprem,0.255
183,statik,0.27
183,yapı,0.256
184,kereste,0.433
185,dokumak,0.293
185,kompozit,0.315
185,olusan,0.272
186,beton,0.446
186,vakum,0.337
186,yoğun,0.389
187,minare,0.525
188,eğitim,0.44
189,gurup,0.33
189,kül,0.299
189,kürümek,0.289
189,uçmak,0.306
190,dane,0.331
190,enjeksiyon,0.49
191,kül,0.476
191,uçmak,0.487
192,enerji,0.394
192,yalıtım,0.354
192,ısı,0.565
193,deney,0.249
193,penetrasyon,0.292
193,zemin,0.385
194,asınma,0.587
195,kül,0.507
195,uçmak,0.519
196,anlatı,0.457
197,yapı,0.345
197,yumuşak,0.273
197,zemin,0.295
198,asr,0.416
198,harç,0.356
199,belirlenmistir,0.256
199,dayanım,0.336
199,granit,0.367
