219,tütengil,0.616
220,dilbilim,0.613
221,ders,0.266
221,din,0.241
221,iktidar,0.327
221,kitap,0.31
222,estetik,0.516
222,roman,0.536
223,eylem,0.356
223,insan,0.379
224,bilgi,0.308
224,empirik,0.309
224,sosyoloji,0.268
224,yöntem,0.276
225,socius,0.583
226,burjuva,0.423
226,seçkin,0.212
226,toplum,0.206
227,kuruluş,0.461
227,teori,0.446
228,kent,0.61
229,antalya,0.308
229,kent,0.358
229,merkez,0.329
230,kadın,0.517
231,proje,0.429
231,siyasal,0.372
232,işadamı,0.492
232,yahudi,0.492
233,teknoloji,0.518
233,öğrenci,0.302
234,düşünce,0.372
234,islamcı,0.431
235,sivil,0.463
235,örgüt,0.606
236,futbol,0.283
236,oyun,0.256
236,spor,0.283
236,taraftar,0.405
237,aile,0.338
237,eşit,0.404
238,kent,0.264
238,tasarım,0.423
239,demokratik,0.463
239,öğrenci,0.38
240,blok,0.334
240,gramsci,0.441
240,sivil,0.447
241,marx,0.433
241,weber,0.346
242,tarım,0.625
243,reklâm,0.437
243,televizyon,0.368
244,hastalık,0.753
245,intihar,0.904
246,sokak,0.536
246,çocuk,0.534
247,enformasyon,0.357
247,küresel,0.329
247,yakalamak,0.256
