155,mineral,0.479
155,simit,0.638
156,analiz,0.411
156,kalibrasyon,0.324
156,nir,0.324
157,peynir,0.627
158,ilâve,0.433
158,nt,0.441
158,ps,0.378
159,hamsi,0.355
159,pişirmek,0.464
159,ızgara,0.33
160,cmc,0.33
160,date,0.33
160,gam,0.416
160,guar,0.33
161,dolaz,0.439
161,içerik,0.445
161,peynir,0.421
162,siyah,0.485
162,yeşil,0.45
163,jelâtin,0.651
164,filtrasyon,0.377
164,işlem,0.353
164,kızarmak,0.454
165,gıda,0.257
165,muhafaza,0.289
165,ses,0.276
165,ultrasonik,0.257
166,polar,0.286
166,restoran,0.265
167,kalsiyum,0.417
167,karbonat,0.57
168,pfo,0.528
169,ohmik,0.443
169,ısıtmak,0.519
170,meyve,0.296
170,sebze,0.331
170,vaks,0.327
171,emülgatör,0.19
171,kitosan,0.284
171,kitosanın,0.284
171,ürün,0.262
172,dezenfektan,0.571
172,elektroliz,0.343
173,küf,0.262
173,peynir,0.413
174,pfo,0.364
174,substratı,0.277
174,zeytin,0.297
175,haşlamak,0.514
175,nitrat,0.472
176,domates,0.545
177,ozon,0.604
178,ayran,0.521
178,enzim,0.435
179,ultrason,0.475
180,muhafaza,0.523
180,teknoloji,0.291
181,çinko,0.58
182,kekik,0.412
182,zeytinyağı,0.458
182,çeşni,0.432
183,izoenzim,0.774
184,ellajik,0.394
184,nâr,0.432
184,su,0.36
185,but,0.392
185,et,0.599
186,pas,0.572
186,yoğurt,0.571
187,gluten,0.637
188,gdo,0.503
188,genetik,0.404
189,antibiyotik,0.291
189,direnç,0.361
189,enterokokların,0.465
190,bileşen,0.308
190,deve,0.359
190,diken,0.359
191,birikim,0.231
191,gamay,0.231
191,karotenoit,0.215
191,süre,0.199
191,uygulamak,0.278
192,coli,0.316
192,hamburger,0.39
192,kgy,0.46
193,asit,0.297
193,hasat,0.379
194,dizi,0.471
195,radikal,0.443
195,serbest,0.395
196,uçmak,0.42
196,zeytinyağı,0.546
197,dielektrik,0.6
198,doymak,0.226
198,kekik,0.35
198,yem,0.219
199,bakteriyosinler,0.271
199,gereksinim,0.238
199,toplu,0.252
