124,antianjiogenik,0.259
125,iyi,0.297
125,melatonin,0.526
125,yara,0.281
126,enteral,0.291
126,grup,0.31
126,kopmak,0.314
126,kuvvet,0.275
126,yara,0.281
127,bırakmak,0.408
127,civar,0.335
127,doku,0.409
128,enstrüman,0.241
128,kolesistektomi,0.362
128,laparoskopik,0.269
128,minisite,0.26
128,teknik,0.367
129,deprem,0.411
129,mortalite,0.392
130,aksilla,0.464
130,sln,0.516
131,ab,0.29
131,kestirim,0.193
131,lezyon,0.305
132,evre,0.338
132,pcna,0.305
132,tümör,0.371
133,idrar,0.376
133,pge2,0.406
134,laparoskopik,0.545
134,onarım,0.453
135,ngd,0.672
136,hyaluronik,0.265
136,metilen,0.332
136,selüloz,0.265
137,nekroz,0.54
137,pankreatik,0.462
138,d2,0.335
138,lenf,0.4
138,mide,0.316
139,anal,0.702
139,fissürlü,0.39
140,fasyası,0.282
140,gergin,0.262
140,hernilerin,0.227
140,taraf,0.276
140,ventral,0.282
141,nfeksiyon,0.539
141,nki,0.508
142,anastomoz,0.378
142,kaçak,0.401
142,stapler,0.345
143,inguinal,0.259
143,polipropilen,0.283
143,yama,0.471
144,kalite,0.469
144,yaşam,0.424
145,izlem,0.691
146,tümör,0.531
147,hücre,0.36
147,karaciğer,0.316
147,nk,0.314
147,tümör,0.304
148,bar,0.277
148,kolon,0.43
148,peg,0.321
149,açık,0.241
149,stres,0.32
149,yanıt,0.231
150,damar,0.293
150,yaralamak,0.56
151,bölge,0.269
152,akciğer,0.317
152,bar,0.317
152,hasar,0.278
152,mikrovasküler,0.34
152,permeabilite,0.272
153,bakteriyel,0.292
153,basınç,0.291
153,mmhg,0.304
153,translokasyon,0.386
154,akut,0.307
154,apandisit,0.514
154,ga,0.307
154,us,0.369
155,akut,0.299
155,apandisit,0.351
155,bt,0.326
155,kontrast,0.251
155,spiral,0.333
156,adrenalektomi,0.274
156,kortikal,0.366
156,preoperatif,0.334
157,herni,0.313
157,insizyonel,0.314
157,nüks,0.247
157,onarım,0.339
158,anestezi,0.428
158,kaudal,0.418
159,boyana,0.201
159,dextroz,0.201
159,grup,0.331
159,hepatamin,0.201
159,karaciğer,0.283
159,ratlar,0.308
160,hak,0.278
160,hoşnut,0.287
160,onam,0.359
161,faktör,0.244
161,morbiditeye,0.284
161,pankreatit,0.378
162,kanal,0.459
162,koledok,0.486
162,çap,0.415
163,cerrah,0.246
163,hastane,0.237
163,herni,0.393
163,inguinal,0.227
164,yayın,0.397
165,kolesistektomi,0.254
165,leh,0.282
165,lk,0.364
165,travma,0.228
166,kitle,0.254
166,tek,0.238
166,test,0.444
166,özgül,0.244
167,acil,0.472
167,elektif,0.472
168,drenaj,0.301
168,kaviter,0.359
168,kist,0.361
169,bar,0.308
169,bt,0.359
169,no,0.31
169,obstrüksiyon,0.282
170,kar,0.415
170,mesh,0.406
170,yapışık,0.348
171,bar,0.293
171,sialoadenektomi,0.367
171,tpn,0.293
172,grup,0.41
172,no,0.445
173,bakım,0.312
173,politravmatize,0.327
173,travma,0.246
173,yoğun,0.327
174,ngs,0.553
174,sinüzit,0.33
175,apr,0.435
175,sağkalım,0.457
176,aksiller,0.234
176,biyopsi,0.266
176,lenf,0.317
176,sln,0.408
177,cerrah,0.406
177,prosedür,0.498
178,denek,0.314
178,kan,0.294
178,solüsyon,0.314
178,şok,0.408
179,kanser,0.346
179,organ,0.307
179,ülke,0.338
180,korozif,0.481
180,madde,0.484
181,bar,0.264
181,invaginasyon,0.397
181,invaginasyona,0.238
181,tanı,0.247
182,onarım,0.434
182,yama,0.404
183,ca,0.229
183,cea,0.264
183,östradiol,0.352
183,östron,0.264
184,membran,0.308
184,periton,0.343
184,yapışık,0.392
185,biyopsi,0.365
185,rezidü,0.56
185,sınır,0.306
186,izlem,0.724
187,açık,0.237
187,kar,0.55
188,gelişmek,0.355
188,komplikasyon,0.372
188,risk,0.311
189,herni,0.401
189,nüks,0.435
189,onarım,0.379
190,kanser,0.431
190,korumak,0.41
191,angiogenezis,0.486
191,bez,0.383
191,lenf,0.356
192,aksiller,0.299
192,meme,0.338
192,sln,0.523
193,bilier,0.554
193,kolanjiografi,0.431
194,ayarlamak,0.234
194,band,0.312
194,hasta,0.29
194,mide,0.253
194,morbid,0.234
194,silikon,0.234
195,grup,0.226
195,mekanik,0.227
195,peg,0.273
195,temiz,0.559
196,endemik,0.428
196,guatr,0.441
197,guatr,0.451
197,supresyon,0.308
197,tiroksin,0.385
198,aksilla,0.271
198,angiogenesis,0.287
198,faz,0.287
198,gösterge,0.298
198,tümör,0.3
199,parsiyel,0.274
199,pilonidal,0.417
199,sinüs,0.314
