177,tüketmek,0.255
178,bilgi,0.6
178,pozitivist,0.301
179,gelişim,0.335
179,reklâm,0.435
179,tüketim,0.257
180,artmak,0.27
180,bilgi,0.355
180,nternet,0.368
181,ebeveyn,0.3
181,güven,0.225
181,çocuk,0.319
181,şiddet,0.321
182,bilim,0.378
182,edimbilim,0.407
182,göstergebilim,0.347
183,basın,0.252
183,yasa,0.601
184,sorumluluk,0.565
184,sosyal,0.432
185,ab,0.599
185,politika,0.278
186,korku,0.531
186,sinema,0.33
187,bölge,0.483
187,sayısal,0.29
188,eylül,0.415
188,gazete,0.258
188,irak,0.316
188,saddam,0.237
188,savaş,0.252
189,algılamak,0.242
189,haber,0.328
189,çocuk,0.287
189,şiddet,0.361
190,sigara,0.79
