163,fakülte,0.504
163,öğrenci,0.352
164,taşköprü,0.308
164,yayla,0.677
165,fındık,0.602
166,deney,0.532
166,kavram,0.333
167,pazar,0.663
168,ders,0.368
168,materyal,0.607
169,gercanis,0.331
169,kaza,0.435
169,kuruçay,0.331
170,göç,0.573
170,osmaneli,0.505
171,görüşme,0.333
171,sınıf,0.316
171,öğretmen,0.473
172,değişim,0.418
172,yayla,0.537
173,ahşap,0.209
173,mimarî,0.266
173,seren,0.399
173,çatı,0.319
174,aktivite,0.329
174,dışlamak,0.253
174,sosyal,0.31
174,ulaşım,0.251
175,heyelân,0.647
176,deneyim,0.324
176,kent,0.332
177,inanç,0.616
178,dondurma,0.467
179,nüfus,0.436
179,oran,0.437
180,doğal,0.211
180,iklim,0.214
180,kilis,0.251
180,risk,0.263
180,sel,0.263
180,şehir,0.299
181,faaliyet,0.25
181,sanayi,0.254
181,tarım,0.364
181,şehir,0.303
182,yat,0.671
183,ulaşım,0.665
183,şehir,0.379
184,ilköğretim,0.308
184,öğrenci,0.287
185,havza,0.353
185,su,0.434
186,demre,0.585
186,çay,0.373
187,coğrafi,0.387
187,işaret,0.6
188,haçka,0.406
188,turizm,0.284
