86,büyük,0.223
86,deprem,0.31
86,plan,0.382
87,beslemek,0.365
87,karbonifer,0.196
87,kömür,0.301
87,zonguldak,0.218
88,afyon,0.377
88,büyük,0.282
88,deprem,0.504
89,beşparmak,0.371
89,dağ,0.344
89,karst,0.373
90,verim,0.351
90,yönetim,0.567
91,kir,0.393
91,oksijen,0.295
91,çözünmek,0.277
92,akifer,0.486
92,gümüşhacıköy,0.342
92,yeraltısuyu,0.418
93,kömür,0.622
93,çökel,0.293
94,amonyak,0.704
95,rezervuar,0.454
95,termal,0.397
96,kir,0.373
96,yerleşim,0.42
97,granit,0.64
97,rapakivi,0.497
98,değirmendere,0.409
98,su,0.633
99,kir,0.432
99,tesis,0.433
100,bilaser,0.401
100,cevher,0.331
100,tepe,0.351
101,güvercin,0.307
101,içmek,0.289
101,yeşildere,0.307
102,özellik,0.32
103,burdur,0.531
103,fay,0.349
103,kolüviyal,0.227
103,oluşuk,0.227
104,bazalt,0.478
104,dağılım,0.274
104,direnç,0.308
104,erkilet,0.287
105,formasyon,0.421
105,yaş,0.278
106,hidrojeokimyasal,0.338
106,sınıflamak,0.31
107,karen,0.463
107,çözünmek,0.581
108,bahçe,0.35
108,traverten,0.525
109,boru,0.398
109,kabuk,0.311
110,birlik,0.498
110,fasiyes,0.514
111,demir,0.358
111,formasyon,0.247
111,prekambriyen,0.341
111,siderit,0.204
111,yatak,0.337
112,jeoloji,0.252
112,jeolojik,0.325
112,terapötik,0.305
112,tıbbî,0.283
112,çevre,0.244
113,formasyon,0.324
113,kazdağ,0.253
113,titan,0.421
114,yöre,0.437
115,boru,0.284
115,fışkırmak,0.509
115,kuyu,0.284
115,m3,0.297
116,melanjı,0.244
116,otlukbeli,0.366
116,yatak,0.287
117,cevher,0.444
117,kayaç,0.212
117,ppm,0.28
118,bitki,0.587
119,alan,0.237
119,deponi,0.243
119,düzen,0.305
119,sorun,0.234
120,kent,0.303
120,kıyı,0.341
120,mühendis,0.275
120,ova,0.331
121,heyelân,0.628
122,bozunmak,0.708
123,batmak,0.346
123,deney,0.342
123,koni,0.373
123,likit,0.327
124,blok,0.497
124,hacim,0.462
125,geçirgen,0.465
125,katsayı,0.341
126,hüminit,0.22
126,kömür,0.506
126,olgun,0.264
126,organik,0.215
127,ayrışmak,0.389
127,kaya,0.378
127,kütle,0.364
128,fay,0.417
128,sarıgöl,0.48
129,aktif,0.219
129,deformasyon,0.293
129,deprem,0.269
129,fay,0.398
129,van,0.278
130,antalya,0.733
130,deprem,0.324
131,ayrışmak,0.596
131,eöt,0.37
132,basit,0.317
132,deney,0.336
132,elastisite,0.284
133,heyelân,0.608
134,oturmak,0.572
134,presiyometre,0.415
135,aşınmak,0.462
135,cai,0.502
136,eksenel,0.394
136,kum,0.394
136,sıvı,0.379
137,hasar,0.251
137,ivme,0.253
137,van,0.291
137,zemin,0.496
138,kayaç,0.242
138,manyetit,0.314
138,ppm,0.299
138,serpantin,0.251
138,ultramafik,0.266
139,element,0.267
139,konsantrasyon,0.336
139,toprak,0.353
140,asidik,0.385
140,reaksiyon,0.221
140,su,0.328
140,sülfür,0.205
141,pazar,0.257
141,vollastonit,0.257
141,vollastonitin,0.257
142,plaka,0.455
142,yüklem,0.29
142,zemin,0.396
143,devirmek,0.304
143,yenmek,0.339
143,şev,0.444
144,blok,0.55
144,hacim,0.479
145,maden,0.314
145,rapor,0.394
145,yönetmelik,0.313
146,bitki,0.375
146,yaprak,0.57
147,aşama,0.331
147,marn,0.34
147,tünel,0.371
148,heyelân,0.79
149,ametist,0.405
149,kuvars,0.352
149,şeffaf,0.27
150,olivin,0.693
151,bünye,0.495
151,pişmek,0.492
152,bentonitlerinin,0.357
152,kavak,0.265
152,tirebolu,0.286
153,alüviyal,0.278
153,yelpaze,0.482
154,hammadde,0.368
154,karışım,0.268
154,klinker,0.448
154,oran,0.276
155,aydın,0.237
155,kristal,0.573
155,kuvars,0.439
156,perlit,0.556
157,agrega,0.462
157,ince,0.406
158,agrega,0.388
158,hafif,0.366
158,malzeme,0.358
158,yakmak,0.187
159,kiltaşlarının,0.279
159,modül,0.523
160,oluşum,0.2
160,talk,0.626
160,şist,0.341
161,büklüm,0.247
161,diri,0.282
161,ege,0.194
161,fay,0.392
161,kafs,0.291
161,tektonik,0.213
162,fay,0.505
162,körfez,0.29
162,zmir,0.498
163,atım,0.258
163,doğrultu,0.221
163,fay,0.354
163,havza,0.242
163,istif,0.217
163,sfk,0.25
164,fay,0.436
164,graben,0.364
165,ayna,0.243
165,dolgu,0.246
165,fay,0.309
165,genişlemek,0.266
165,graben,0.545
165,yaş,0.219
166,batı,0.268
166,doğrultu,0.188
166,fay,0.353
166,havza,0.241
166,segment,0.231
166,sivrihisar,0.186
167,deprem,0.308
167,fay,0.516
167,zonu,0.243
168,deformasyon,0.237
168,dönem,0.494
169,fay,0.316
169,graben,0.534
169,karamık,0.26
170,geçmek,0.239
170,kızılırmak,0.27
170,nehir,0.34
170,seki,0.36
171,bölüt,0.541
171,dafs,0.368
172,dafs,0.312
172,fay,0.289
172,havza,0.402
173,fay,0.288
173,havza,0.581
174,amz,0.255
174,dönem,0.178
174,havza,0.206
174,içeri,0.253
174,kafs,0.341
174,makaslamak,0.223
175,biga,0.443
175,fay,0.458
175,kuşak,0.218
176,anadolu,0.236
176,fay,0.255
176,kabuk,0.328
176,pn,0.251
177,fay,0.343
177,havza,0.286
177,kamz,0.253
177,köprübaşı,0.253
177,tosya,0.253
178,gaz,0.441
178,yeraltısuyu,0.504
179,aktivite,0.275
179,istasyon,0.325
179,meteorolojik,0.275
180,akışkan,0.344
180,izotop,0.298
180,karbon,0.358
180,manto,0.246
181,gaz,0.469
181,izotop,0.339
181,karbondioksit,0.476
182,akışkan,0.39
182,maden,0.248
182,rol,0.334
182,seri,0.203
183,konsantrasyon,0.336
183,nineveh,0.325
183,radon,0.317
183,radyum,0.433
184,duyarlı,0.429
184,heyelân,0.727
185,heyelân,0.588
186,algılamak,0.604
186,uzak,0.409
186,uzay,0.264
187,bilgi,0.315
187,mekân,0.23
187,sistem,0.22
187,tasarı,0.219
187,ulusal,0.207
187,yaklaşım,0.247
187,ölçek,0.225
188,anomali,0.288
188,demir,0.353
188,görüntü,0.268
188,landsat,0.302
188,oksit,0.375
189,algılamak,0.179
189,değişim,0.232
189,endüstriyel,0.186
189,oturmak,0.335
189,sergilemek,0.186
190,bölge,0.263
190,doğrultu,0.243
190,karst,0.542
191,yönelim,0.309
191,çizgi,0.489
192,cbs,0.276
192,ge,0.509
192,görüntü,0.316
193,fay,0.354
193,manisa,0.498
193,mfz,0.311
194,deprem,0.353
194,fay,0.479
194,hacıpaşa,0.253
194,hendek,0.262
195,deprem,0.244
195,kenar,0.285
195,segment,0.27
195,teras,0.404
196,deprem,0.393
196,fay,0.304
196,hendek,0.437
196,kırık,0.245
197,delta,0.373
197,deprem,0.312
197,hersek,0.395
197,kırık,0.282
198,değişim,0.192
198,kristal,0.221
198,malzeme,0.315
198,radyasyon,0.255
