181,lignin,0.379
182,bap,0.314
182,kallus,0.314
182,varyasyon,0.276
183,karbon,0.49
183,tetraklorür,0.521
184,apoptozis,0.355
184,ölüm,0.311
184,örn,0.444
185,miyokart,0.342
185,sialik,0.449
186,molekül,0.226
186,peptid,0.228
186,polielektrolit,0.284
187,hidrojeller,0.312
187,ilâç,0.304
187,ph,0.262
187,salınım,0.362
188,formül,0.269
188,limit,0.493
189,fenilalanin,0.629
189,immobilize,0.284
190,grup,0.317
190,taurin,0.474
190,tümör,0.416
191,dehidrogenaz,0.388
191,olgu,0.56
192,evre,0.346
192,floresans,0.32
192,hidroklorür,0.355
193,ck18,0.397
193,folfiri,0.318
193,ölüm,0.348
194,harmonizasyon,0.45
194,laboratuvar,0.336
194,standardizasyon,0.394
195,sinoviyal,0.48
195,sıvı,0.352
195,viskozite,0.36
196,etanol,0.305
196,sitrik,0.51
196,üretim,0.306
